"","Basal_1","Basal_2","Basal_3","Luminal_1","Luminal_2","Luminal_3"
"ENSG00000021461",12.989,35.509,13.833,12.981,23.793,31.956
"ENSG00000021488",17,16,28.001,21.014,14.459,21.989
"ENSG00000021574",1882.258,945.615,1310.696,1800.56,770.516,1174.533
"ENSG00000021645",1464.445,1183.344,1329.379,949.241,819.021,808.531
"ENSG00000021762",1116.708,1289.396,1106.001,949,1046.306,988.999
"ENSG00000021776",12953.033,8887.85,9355.655,8971.57,6993.766,8208.911
"ENSG00000021826",45.127,99.217,76.324,38.062,92.119,26.627
"ENSG00000021852",0,0,0,0,0,0
"ENSG00000022267",577.513,902.167,754.74,21,61,50.809
"ENSG00000022277",7732.919,4567.711,5363.599,6837.879,4266.718,5380.289
"ENSG00000022355",0,1,0,1,0,2
"ENSG00000022556",1203.958,0,0,1140.459,0,60.639
"ENSG00000022567",1964.476,3605.808,2015,2915.725,5624.388,3135.996
"ENSG00000022840",11325.639,11600.904,8807.58,15354.782,14379.911,14123.845
"ENSG00000022976",1208.63,1302.385,1106.723,797.298,863.736,821.693
"ENSG00000023041",3058.242,2441.545,2153.974,3345.22,2640.253,2596.16
"ENSG00000023171",29.353,25.221,15.416,23.673,19.934,14.242
"ENSG00000023191",1814.877,0,0,1210.943,51.388,0
"ENSG00000023287",12586.334,16211.169,8269,17770.064,20234.216,14798
"ENSG00000023318",1799.11,1750.409,1519.757,1911.748,1468.261,1379.558
"ENSG00000023330",3350.563,4308.129,3714.995,3520.861,5138.139,4590.796
"ENSG00000023445",71804.799,49873.259,50569.913,91167.631,83203.99,129242.076
"ENSG00000023516",4926.048,4350.643,4303,3815.505,3786.472,3728
"ENSG00000023572",1450.098,479.377,866.614,1110.446,470.49,919.427
"ENSG00000023608",1991.401,2770.268,1848.957,1389.214,1725.315,1053.304
"ENSG00000023697",1236.488,1150.168,844,2444.868,1730.357,1931
"ENSG00000023734",17532.972,10004.286,12308,10290.465,6329.02,8626
"ENSG00000023839",2.643,15.314,10.73,3.71,8.698,3.241
"ENSG00000023892",674.792,1248.947,660.443,179.87,488.488,435.975
"ENSG00000023902",1076.601,981.187,952,742.042,855.365,807
"ENSG00000023909",9879.996,11071.701,7941.483,17905.181,13435.094,11912.294
"ENSG00000024048",8727.942,8813.112,6619.842,9715.772,8662.531,8546
"ENSG00000024422",3186.267,6176.157,2798.127,1614.29,3558.523,2007.316
"ENSG00000024526",85,63.007,53.902,52.955,35.002,39.634
"ENSG00000024862",416.081,769.064,223,793.398,1535.638,526
"ENSG00000025039",1614.493,2703.173,963,2332.531,4474.509,2113
"ENSG00000025156",1480.479,1099.586,1230,1017.632,917.463,937
"ENSG00000025293",4669.618,4500.031,4008.833,3493.083,4122.903,3602.951
"ENSG00000025423",56,26,31.001,591,327.012,108
"ENSG00000025434",491.211,381.005,433,443.021,370.135,535.001
"ENSG00000025708",15206.858,7273.601,9252.544,18527.49,7247.919,13294.203
"ENSG00000025770",3969.668,2832.835,3143.038,2621.694,2120.856,2783.747
"ENSG00000025772",10317.294,6913.618,9453.668,5699.345,5185.831,8411
"ENSG00000025796",4298.506,4660.445,3856.883,5470.405,4779.647,3972.987
"ENSG00000025800",17977.441,13388.32,13417.711,13650.269,12046.235,13357.726
"ENSG00000026025",8082.609,3314.565,7612,5654.291,2899.33,5000.314
"ENSG00000026036",369.029,738.962,289.237,339.475,463.704,286.586
"ENSG00000026103",2171.009,1532.969,2737.673,803.972,808.699,1415.719
"ENSG00000026297",1069.151,1337.801,946.228,570.405,933.35,732.341
"ENSG00000026508",63526.119,46981.338,47574.106,36865.771,37521.166,29899.302
"ENSG00000026559",1092.33,970.036,1255.83,93.356,314.788,206.572
"ENSG00000026652",114.485,183.659,162.492,124.085,75.624,100.833
"ENSG00000026751",91.024,136.108,36.3,40.886,111.091,63.614
"ENSG00000026950",1200.716,1177.056,1130.383,2527.847,2268.124,1876.007
"ENSG00000027001",967.728,924.646,1216.015,823.845,721.999,763.012
"ENSG00000027075",3405.913,4549.486,4159.813,4100.032,4699.505,4762.734
"ENSG00000027644",21,59,245,0,3,4
"ENSG00000027697",31405.681,16917.649,22273.078,31387.444,17165.825,31015.714
"ENSG00000027847",2457.719,1870.621,1669.001,1393.545,1359.497,1312
"ENSG00000027869",11,13,10,11,6,2
"ENSG00000028116",3220.445,2716.795,2560.755,3402.165,2846.794,3039.779
"ENSG00000028137",2048.927,1522.991,1112.28,4102.503,2206.658,3050.379
"ENSG00000028203",17310.471,14620.958,15695.134,14456.311,14254.53,15631.809
"ENSG00000028277",129.049,210.006,223.727,45.575,157.001,318.001
"ENSG00000028310",3629.2,3415.89,3245.88,2150.864,1887.402,2212.276
"ENSG00000028528",8155.221,7733.189,5874,9449.196,8082.08,7596.855
"ENSG00000028839",2082.905,1319.105,1769,1950.231,1532.698,1987.999
"ENSG00000029153",59584.912,44859.49,54923.573,25834.226,21295.894,30327.795
"ENSG00000029363",35034.522,24243.759,30767.258,28028.41,21630.155,29225.28
"ENSG00000029364",11274.395,8334.627,8525.952,11560.44,8631.697,10151
"ENSG00000029534",21,15,4.413,31.229,41,44.001
"ENSG00000029559",0,0,0,0,0,0
"ENSG00000029639",1308.11,1065.092,1100.243,877.291,588.21,790.029
"ENSG00000029725",13955.49,7500.928,10255.843,10337.417,6408.435,9260.907
"ENSG00000029993",1195.133,758,1387.989,1629.499,920.421,1759
"ENSG00000030066",6979.097,8014.76,8509.205,3863.528,4907.02,5777.887
"ENSG00000030110",4094.879,2869.594,3021.228,2029.433,1604.819,2090
"ENSG00000030304",10.017,9.973,6.9,11.044,11.955,6.765
"ENSG00000030419",6030.079,11233.618,5711.535,6032.555,15090.9,5325.999
"ENSG00000030582",5640.055,7009.303,4374.003,8861.241,9282.002,7081.129
"ENSG00000031003",7297.868,4361.179,6228.483,5320.929,3902.955,5428.183
"ENSG00000031081",862.602,590.789,1344.295,469.005,650.303,1200.96
"ENSG00000031691",427.009,298,269,453.001,393.231,297
"ENSG00000031698",28411.519,22538.711,20579.013,19165.604,14382.769,16211.592
"ENSG00000031823",5996.944,4333.501,4885.052,4661.282,3796.879,4639.321
"ENSG00000032219",1134.986,2113.622,1470,1913.259,2937.379,2082
"ENSG00000032389",2395.735,1602.371,1633.999,1664.104,1100.338,1460.001
"ENSG00000032444",5221.975,4837.462,4081.193,4842.345,3907.216,3949.476
"ENSG00000032742",861.544,484.332,468.866,1236.493,625.992,645.244
"ENSG00000033011",1337.244,643.095,1034.812,876.125,727.281,851.435
"ENSG00000033030",4042.006,3374.757,3452.157,3084.502,2644.041,3167.17
"ENSG00000033050",27759.343,13552.27,20406.615,9306.306,4857.241,10049.996
"ENSG00000033100",7015.832,6339.09,5303.876,8106.599,6459.721,6661.629
"ENSG00000033122",0,0,0,0,2.24,1.22
"ENSG00000033170",2325.172,1255.461,2929.153,2278.305,1432.568,2634.728
"ENSG00000033178",20465.475,20040.419,17697.087,16054.9,14820.825,15484.018
"ENSG00000033327",1416.249,2119.034,1398,2608.713,3302.384,2586.999
"ENSG00000033627",1422.656,1906.564,1726.146,2470.5,2521.688,3067.889
"ENSG00000033800",4524.421,5989.179,4229.001,4777.656,7451.899,6205
"ENSG00000033867",17080.171,10069.534,14646.343,8302.129,6497.325,12608.54
"ENSG00000034053",19.595,42.492,53.289,22.821,61.692,30.498
"ENSG00000034152",6105.609,6264.1,9370.001,4774.321,5388.581,7900.995
"ENSG00000034239",92.001,89,69.998,16.999,37.001,51.001
"ENSG00000034510",81894.184,68262.823,65324.12,60298.565,41357.38,53215.787
"ENSG00000034533",617.004,275.006,520.001,485.037,258.999,552
"ENSG00000034677",14955.715,19792.013,14700.984,15601.521,25999.262,21362.851
"ENSG00000034693",1858.03,1204.666,1401,1382.412,876.209,1264
"ENSG00000034713",3506.784,3072.159,2192.001,5766.119,5135.929,4664.939
"ENSG00000034971",0,0,0,0,0,0
"ENSG00000035115",6124.264,5222.067,3594.82,6530.309,4930.15,3698.417
"ENSG00000035141",3949.474,2064.829,3062.98,2851.333,1525.087,2347.965
"ENSG00000035403",23204.742,28225.67,27452.356,19192.845,24182.856,25042.934
"ENSG00000035499",86,34,77,46.002,47,57
"ENSG00000035664",1335.068,3404.18,650.952,5262.676,8038.431,3053.732
"ENSG00000035681",5953.757,4007.199,4465.028,3868.529,3144.451,3600.379
"ENSG00000035687",10025.3,7327.541,6724.993,8732.006,6623.937,6922.917
"ENSG00000035720",3,5,3,5,0,0
"ENSG00000035862",334.059,428.509,255,524.019,818.763,565.409
"ENSG00000035928",6082.55,5581.253,4834.555,5463.937,6056.391,4957.972
"ENSG00000036054",7476.3,6526.528,4980.987,7645.396,7340.71,6368
"ENSG00000036257",12879.746,9411.345,11497.234,11547.183,9495.923,12376
"ENSG00000036448",15.885,15,13.611,11.73,3.291,0
"ENSG00000036473",0,0,0,0,0,0
"ENSG00000036530",66.23,109.306,58.653,30.887,97.114,58.564
"ENSG00000036549",12024.059,5608.025,8405.056,6979.19,4039.525,6579.057
"ENSG00000036565",7.052,19.157,7,17.096,15.49,7.573
"ENSG00000036672",25,26,98.001,22,28,71.001
"ENSG00000036828",0,0,0,0,0,0
"ENSG00000037042",152.824,323.031,230.941,205.488,298.595,209.409
"ENSG00000037241",2957.476,1406.425,2075.342,1790.264,809.572,1405.931
"ENSG00000037280",50.279,111.954,111.928,104.893,180.891,145.446
"ENSG00000037474",20111.341,11546.153,15229.002,8813.894,5457.524,8797.686
"ENSG00000037749",7764.239,4478.823,5671.407,6956.281,4280.497,6093.987
"ENSG00000037757",1880.119,893.902,1705.568,1319.498,840.747,1542.705
"ENSG00000037897",3028.346,1097,2335,1251.894,429.019,1254.001
"ENSG00000037965",0,0,0,0,0,0
"ENSG00000038002",433,381.012,316.001,656.375,497.008,599.001
"ENSG00000038210",3749.942,2043.284,3860.577,2292.352,1361.747,2665.562
"ENSG00000038219",7461.964,8201.183,5825.675,6640.967,8061.147,6074.264
"ENSG00000038274",6921.927,5466.586,5107.929,7421.201,6995.55,5756.917
"ENSG00000038295",1818.272,517.031,1455,206,115,158
"ENSG00000038358",6096.67,5851.462,4974.001,5436.352,5313.105,5349.001
"ENSG00000038382",47391.483,54993.988,43936.999,30655.018,40856.883,38819.02
"ENSG00000038427",1176.071,404.999,1061.002,43,33,238
"ENSG00000038532",724.096,800.009,479.419,932.753,1176.898,808.3
"ENSG00000038945",16.644,20.765,16.19,7.946,11.294,11.02
"ENSG00000039068",35589.703,80892.234,36598.202,56494.198,87828.649,64781.905
"ENSG00000039123",16327.468,10775.463,11551.749,10317.307,7458.605,9003.262
"ENSG00000039139",0,116.985,76.399,283.418,361.682,159.386
"ENSG00000039319",5285.294,3771.287,4473.896,7063.949,4902.421,6578.919
"ENSG00000039523",817.626,2415.388,1133.125,807.002,1747.649,1420.999
"ENSG00000039537",0,0,0,3,0,0
"ENSG00000039560",12871.862,15272.344,10438.001,3931.472,10969.098,5748.98
"ENSG00000039600",4,4,4,5,3,6
"ENSG00000039650",1722.187,1868.318,1563,1806.784,1490.286,1515
"ENSG00000039987",4,4,7,2,1,5
"ENSG00000040199",4422.956,3241.413,4621.213,2134.448,1953.992,3278.163
"ENSG00000040275",862.794,414.09,689,643.093,415.203,664.999
"ENSG00000040341",2026.21,2045.813,1712.04,3067.557,2835.386,2942.583
"ENSG00000040487",516.213,486.295,479.462,754.924,576.955,720.176
"ENSG00000040531",1055.288,881.998,1145.815,644.264,691.868,961.158
"ENSG00000040608",154.016,148,142,132,81,189
"ENSG00000040633",5451.754,4238.419,4725.001,4728.474,4136.422,4983.061
"ENSG00000040731",2,4,0,2,9,2
"ENSG00000040933",1661.796,1352.04,1450.52,949.49,1053.308,1035.73
"ENSG00000041353",3556.541,3421.123,1715,11026.62,14443.335,12994.008
"ENSG00000041357",17564.741,9012.23,13443.68,14725.227,6642.484,11302.012
"ENSG00000041515",5,5,1,6,4,11
"ENSG00000041802",11435.56,5156.805,8071.789,5852.083,3571.607,6198
"ENSG00000041880",1337.662,1138.392,1498,955.239,782.315,847
"ENSG00000041982",148354.698,87355.305,90606.215,7253.028,3867.318,9841.192
"ENSG00000041988",862.337,1035.8,721.985,805.02,943.9,743.985
"ENSG00000042062",772.154,1350.002,439.211,1079.511,713.647,616.342
"ENSG00000042088",2147.398,1383.133,1479,1403.509,879.069,1158.999
"ENSG00000042286",1142.724,1230.419,886.458,1363.64,943.655,960.766
"ENSG00000042317",408.427,470,513.017,373.002,476.324,439.002
"ENSG00000042429",1676.592,1565.872,1260.292,1434.607,1110.625,1108.713
"ENSG00000042445",1585.42,1859.066,997.786,2151.274,1494.825,1663.363
"ENSG00000042493",10132.824,9733.852,8340.415,8910.866,8270.024,8346.055
"ENSG00000042753",3047.915,2181.568,2320.001,2635.368,1883.182,2314
"ENSG00000042781",3,1,2,5,2,1
"ENSG00000042813",2,1,3,5,0,2
"ENSG00000042832",246.004,368.087,316,80.999,146.015,133
"ENSG00000042980",434.935,578.301,135,491.001,678.284,383
"ENSG00000043039",2068.913,3907.107,2441.11,980.725,1110.618,1177.514
"ENSG00000043093",8914.142,6946.96,8772.859,8791.459,8336.65,9125.227
"ENSG00000043143",785.789,901.963,1013.377,1023.872,906.045,1449.867
"ENSG00000043355",1,2,5,2,6,7
"ENSG00000043462",16,2,1,19,0,4
"ENSG00000043514",2939.511,2642.956,2762.043,1444.526,1433.129,1687.067
"ENSG00000043591",229,450.048,254,618.211,1031.068,754
"ENSG00000044012",0,4,0,0,12,5
"ENSG00000044090",1063.124,582.552,943.467,1188.91,573.029,1069.824
"ENSG00000044115",66612.39,66096.235,50476.935,92336.077,93213.731,88847.973
"ENSG00000044446",1572.192,1449.021,1401.001,1131.089,1014.081,1071
"ENSG00000044459",741.588,422.684,708.708,432.838,265.549,412.185
"ENSG00000044524",40,19,22.984,6.102,11,4
"ENSG00000044574",25839.748,55496.141,27215.12,27632.222,46494.855,20370.4
"ENSG00000046604",27977.569,39531.601,22339.044,28517.079,35765.055,24811.687
"ENSG00000046647",268.238,273.406,184.758,412.296,320.65,341.919
"ENSG00000046651",2733.404,2954.763,2240.863,3328.397,3543.408,3141.338
"ENSG00000046653",261.629,209,247,381.116,204,345
"ENSG00000046774",0,0,0,0,0,0
"ENSG00000046889",493.979,223.784,412.645,53.289,123.362,175.835
"ENSG00000047056",1568.671,957.689,1103.025,1337.633,724.948,1326.026
"ENSG00000047188",2893.965,3032.433,2873.772,2249.51,2508.208,2546.102
"ENSG00000047230",906.475,925.568,729,1425.565,1337.247,1305
"ENSG00000047249",4902.183,4009.444,3778.003,4970.386,4649.651,4219.938
"ENSG00000047315",28602.49,17244.169,19801.415,23412.113,13653.338,18668.014
"ENSG00000047346",2021.544,3887.241,1043,8241.576,10139.927,5876.999
"ENSG00000047365",11714.516,9549.6,9104.833,8715.876,9155.109,9071.004
"ENSG00000047410",27362.655,23733.532,20345.388,19295.947,19754.705,17972.182
"ENSG00000047457",23916.37,13411.399,1447.31,155767.096,108551.911,57097.731
"ENSG00000047578",2215.844,2532.605,1593.036,2695.118,3147.499,2267.416
"ENSG00000047579",289.003,252,222,398,264.099,308.999
"ENSG00000047597",139,84,154,93,89,78
"ENSG00000047617",0,0,1,0,0,0
"ENSG00000047621",1987.683,762.683,1456.036,1705.039,757.918,1337.22
"ENSG00000047634",951.01,659.005,769.706,710.149,711.366,796.011
"ENSG00000047644",4008.137,3449.728,3442,3582.126,3595.108,3826.983
"ENSG00000047648",1637.732,2560.692,916.579,10044.839,12742.578,9653.558
"ENSG00000047662",12.714,25.012,14,9,11.384,9
"ENSG00000047849",9059.012,15006.65,9695.236,6188.109,7817.753,6799.881
"ENSG00000047932",7096.489,4610.575,6183,5244.663,3705.49,4902
"ENSG00000047936",109.027,126.051,76.361,56.744,85.066,84.353
"ENSG00000048028",2953.133,3377.834,2514.465,3052.174,3206.409,2698.18
"ENSG00000048052",1109.686,2001.14,493.688,1521.983,4332.462,2155.65
"ENSG00000048140",3657.571,4022.436,3060.001,3482.739,2687.76,3070.001
"ENSG00000048162",9822.356,4315.437,6993.001,2743.608,1211.676,2994
"ENSG00000048342",547.013,37.708,347.443,33.86,45.132,196.504
"ENSG00000048392",4780.597,3183.475,3440.174,6992.708,6747.737,6474.999
"ENSG00000048405",5857.641,3951.179,5204,4735.474,3531.15,5030.757
"ENSG00000048462",1,1,0,3,1.016,0
"ENSG00000048471",1044.973,1023.739,850.036,1299.132,1045.544,1035.588
"ENSG00000048540",4,2,5,1,0,2
"ENSG00000048544",8378.042,5672.39,5219.249,5669.125,4301.617,4996.273
"ENSG00000048545",0,0,0,0,0,0
"ENSG00000048649",5844.968,7886.203,5328.668,6241.169,8303.969,5973.139
"ENSG00000048707",16028.289,23678.357,12166.952,16607.668,22438.379,15147.557
"ENSG00000048740",762.001,800.7,1662.999,1087.014,846.149,1004
"ENSG00000048828",18604.093,16219.777,15802.271,13148.377,11174.342,11662.4
"ENSG00000048991",886.161,816.975,772.446,661.567,594.685,560.616
"ENSG00000049089",176,374,292,733.155,1242.36,975.274
"ENSG00000049130",1213.96,397.417,876.805,819.984,406.076,790.272
"ENSG00000049167",153.427,157.425,173.196,120.348,123.922,108.66
"ENSG00000049192",46,15,88.001,6,3,11
"ENSG00000049239",5363.357,4714.048,2697.367,11955.532,10240.196,6753.718
"ENSG00000049245",10207.235,6810.836,8456.995,7603.111,5931.562,8289.281
"ENSG00000049246",849,517.417,900,282,445.048,783.001
"ENSG00000049247",3,2,2,17,6,5
"ENSG00000049249",231.689,237.139,589.24,141.215,245.608,469.098
"ENSG00000049283",211.999,684.014,189.08,405.131,749.041,536.999
"ENSG00000049323",8834.913,11028.056,8801.484,17467.885,24276.411,21842.996
"ENSG00000049449",30921.739,16532.116,28004.837,23190.131,13174.087,23900.828
"ENSG00000049540",60.004,47.277,109.006,17.952,17.966,40.261
"ENSG00000049541",1751.471,978.578,1340.54,1088.771,713.344,1064.521
"ENSG00000049618",4629.811,6261.341,4010.278,5501.035,7541.931,4861.239
"ENSG00000049656",16573.502,10538.056,12086.222,9951.197,6964.077,8202.76
"ENSG00000049759",8403.799,11103.199,10509.948,11386.306,21050.147,14698.875
"ENSG00000049768",3,2,4,3,0,3
"ENSG00000049769",317.513,188.769,275.91,290.03,192.127,313.52
"ENSG00000049860",4664.126,4474.217,3837,5275.412,5422.49,5312
"ENSG00000049883",1091.539,660.794,901.557,515.248,367.313,463.363
"ENSG00000050030",89.956,52.188,104.467,0,96.046,89.52
"ENSG00000050130",3023.143,2238.753,2132.355,3695.572,2699.105,2568.358
"ENSG00000050165",2568.111,3118.047,4044.366,371.33,374.029,394.698
"ENSG00000050327",2777.134,505.83,4566.598,2509.081,632.565,4809.897
"ENSG00000050344",2888.141,2183.284,2839.771,2005.207,1161.306,1726.097
"ENSG00000050393",3478.488,2191.575,2782.188,3384.903,2130.717,2945.99
"ENSG00000050405",44532.962,37108.173,43214.829,21444.599,31518.597,23250.352
"ENSG00000050426",1467.708,1778.343,1249.513,1406.161,1959.49,1273.806
"ENSG00000050438",124.832,296.499,177.033,135.376,281.027,216.786
"ENSG00000050555",40.844,24.281,18.107,14.1,14.835,9.199
"ENSG00000050628",93.002,135.999,181,60,46.002,75
"ENSG00000050730",17,7.005,20,54,2,41.09
"ENSG00000050748",3156.328,2773.272,2729.146,3734.558,2941.637,3364.921
"ENSG00000050767",67,108.239,58,0,3,0
"ENSG00000050820",12272.67,14876.104,12116.981,9186.412,9450.097,11215.626
"ENSG00000051009",2165.939,1529.018,1705,2194.19,1878.171,1977
"ENSG00000051108",19139.238,44208.432,18763.547,22212.495,47885.912,19243.37
"ENSG00000051128",2934.806,2168.098,3063.95,921.938,656.004,1054.239
"ENSG00000051180",41,40.999,51.001,50,43,38
"ENSG00000051341",84.827,86.756,63.855,67.795,65.21,59.282
"ENSG00000051382",2655.555,3422.864,2608.239,3176.794,4314.229,3221.248
"ENSG00000051523",2680.71,3086.017,1976.273,3348.605,3404.449,3679.783
"ENSG00000051596",6043.688,4658.113,3457.929,2598.139,2025.643,2239.935
"ENSG00000051620",12501.972,17229.473,8235,16014.233,18114.602,13343.462
"ENSG00000051825",1406.682,724.476,1217.368,718.085,499.392,663.276
"ENSG00000052126",2495.18,3204.347,2299.004,2851.729,3472.845,2557.076
"ENSG00000052344",2791.411,6748.905,2406.767,5319.499,9634.663,4443.714
"ENSG00000052723",7343.059,3962.891,5398.111,4471.943,2781.806,3762.03
"ENSG00000052749",25289.219,11008.588,15701.488,5757.101,3347.253,6391.553
"ENSG00000052795",3972.604,4600.416,2906.794,12040.676,15018.361,8633
"ENSG00000052802",8066.042,4608.433,4897.576,15716.643,5007.685,11967.043
"ENSG00000052841",3940.267,3843.062,2939.519,4415.396,4605.616,4673.698
"ENSG00000053108",187.73,276.337,268.422,91.495,189.317,224.186
"ENSG00000053254",1814.234,3345.94,1219.149,4302.387,8675.76,3390.022
"ENSG00000053328",16,26,16,30,18.245,27
"ENSG00000053371",614.056,570.9,664.922,756.083,628.936,917.984
"ENSG00000053372",19785.239,8449.16,12797.095,5098.302,2175.733,5208.104
"ENSG00000053438",0,0,16,3.654,0,0
"ENSG00000053501",1268.088,826.161,848.389,825.659,595.417,765.948
"ENSG00000053524",176.398,394.825,173.981,131.489,269.709,155.576
"ENSG00000053702",9.581,7.863,3.272,5.097,9.09,3.024
"ENSG00000053747",31409.478,25841.589,31777.305,9114.406,14458.486,16960.29
"ENSG00000053770",5487.756,3632.864,4119.891,5814.263,3791.077,4704
"ENSG00000053900",1991.783,1401.368,1741.999,1841.896,1292.346,1532.152
